date,NDX,AAPL,MSFT,AMZN,TSLA,GOOG,FB,GOOGL,NVDA,PYPL,INTC,NFLX,CMCSA,ADBE,CSCO,AVGO,PEP,QCOM,TXN,COST,TMUS,AMGN,SBUX,CHTR,AMD,INTU,AMAT,MU,MELI,ISRG,BKNG,JD,BIDU,LRCX,ZM,GILD,ATVI,MDLZ,FISV,ILMN,MRNA,ADP,CSX,ADSK,ADI,PDD,VRTX,NXPI,KLAC,REGN,WDAY,DOCU,MNST,ALGN,IDXX,ASML,MTCH,KDP,SNPS,WBA,EBAY,KHC,NTES,LULU,EA,BIIB,ROST,MAR,MCHP,EXC,CTSH,CDNS,DXCM,PTON,AEP,MRVL,CTAS,XLNX,OKTA,ANSS,ALXN,PCAR,TEAM,XEL,PAYX,SWKS,ORLY,VRSK,SGEN,CPRT,SPLK,FAST,SIRI,MXIM,DLTR,VRSN,CERN,CDW,TCOM,INCY,CHKP,FOXA,FOX
2019-05-06,-0.006581924180414034,-0.015486682995506484,-0.00570432578038349,-0.006068913506517393,0.0012155432694194168,0.003365952421123586,-0.008134240548421823,0.0032869572527427504,-0.017343578485181088,-0.009914255091103996,-0.004079561599350634,-0.01651819338752814,0.00023955538520503691,-0.006723159885145824,-0.006408159338016084,-0.013090611577009524,-0.0029641827912720853,-0.011644335601761369,-0.013761057993030068,-0.0016222677595628676,-0.0037463205780037256,-0.0013135112544032654,0.00013252756573378655,-0.003706841770811376,-0.028348688873139568,-0.0015467274503419006,-0.019317465137464903,-0.02769443803369476,-0.019432065499015442,0.001063117691065818,-0.012916170980280306,-0.04492512479201338,-0.015205938697318013,-0.015644400297988637,-0.01187168476888123,0.008354325436051191,0.021412407668331745,-0.0031293253896612643,0.012220428867881106,-0.002334725976898433,-0.0036764705882351705,0.0003895092183847648,-0.005594476725705344,-0.008036219581211035,-0.017279574656623775,-0.009181969949916602,0.005118766894806282,-0.019110690633869387,-0.030075794226737562,0.02178752708599263,-0.0006892477353289682,-0.010095642933049986,-0.007764221201077559,-0.00489307720188481,0.005629416696610434,-0.016818534315626188,0.01033758681957675,0.013404346582785331,-0.0009864364981504448,-0.0029298808251175808,-0.010451561034436565,0.0058059071729956715,-0.014092395526567825,-0.005317957904164783,0.013618108403606888,0.021152348819101885,0.002694268178508264,-0.017021584818194938,-0.037433754586221,-0.009839417302040188,0.005890583703294317,-0.0038423224704710046,-0.006018706791378725,0.0,-0.007017105756024433,-0.010558751027115787,-0.000136456675005725,-0.0016382134850836394,0.016215706608843306,0.0005714582575717664,0.0019752725144488448,-0.02732407934492287,0.0014491440992663307,-0.00122118195611165,0.0006918238993711691,-0.012334021835349485,-7.983182096393815e-05,0.0012712762200721706,0.017695167286245317,-0.0013410818059902407,-0.0008874426859932784,-0.04105475949818682,-0.006810952841930562,-0.023785548109309333,-0.0018378974453224786,0.0009139375476010514,0.0026333407721490514,-0.0003744266591780842,-0.05047532820280665,0.02335660967974951,-0.002668000667000125,0.012029992584251305,0.007841174507841275
2019-05-07,-0.019750862512493472,-0.026896254505563436,-0.02055776892430272,-0.015149573197303257,-0.03242735176627254,-0.01285532920236443,-0.021198679595626047,-0.012233338360732815,-0.03747765862377106,-0.01714027965719434,-0.014449041146141097,-0.02168114717300029,-0.012429946831441274,-0.02323203835577814,-0.020859157111868587,-0.013713298791019124,-0.010075150714344729,-0.03455834177139794,-0.01667119688321106,-0.016548362268023586,-0.00617781359118985,-0.01805464219525321,-0.0012985980441525544,-0.004092696927819661,-0.027716994894237845,-0.016428862617203444,-0.024580792682926792,-0.044386422976501416,-0.04981592066092422,-0.033767306482064274,-0.00861422596930872,-0.054703832752613264,-0.014407294832826769,-0.022401614530776937,-0.06275562372188137,-0.019068399582582333,-0.0307242136064374,-0.01140959855116208,-0.02574031890660577,-0.013086587018105722,-0.09372693726937276,-0.011875405580791587,-0.02246544515337112,-0.0260155180282976,-0.010910730387736822,-0.03875315922493672,-0.025635156786449897,-0.033468364197530964,-0.061351733311164725,-0.06341690149028277,-0.021874076263671327,-0.04759348720701384,-0.016288725646758206,-0.01198931585017904,-0.02552802922026365,-0.02183879714074444,-0.03485211830535573,-0.012874325420620059,-0.016127705093392675,-0.018206726760116143,-0.005280974949221418,-0.008289425109910264,-0.06122523777236144,-0.020879059035398773,-0.010978800662145516,-0.029864023382894844,-0.01675502391351702,-0.018937440129688454,-0.029169798934852283,-0.006259141357652821,-0.01823802163833077,-0.020000000000000132,-0.02127485475820301,0.0,-0.002351373101297627,-0.023751193788149383,-0.0181512146301519,-0.008549961136540385,-0.024863159847852367,-0.019106957424714462,-0.017815420560747697,-0.008343462536952841,0.0009044044496699931,0.001222675064838974,-0.014040600842184723,-0.03433317399617597,-0.018336172024696614,-0.020173520490936125,-0.01256575102279367,-0.015219337511190643,-0.028201332346410087,-0.02148370896239571,-0.020572980123228942,-0.014174432666998582,-0.029184312281347883,-0.020037538680058756,-0.013117283950617287,-0.020788463339264096,-0.021692491060786745,-0.020823529411764685,-0.02675137936799865,-0.017396260211143492,-0.016360425978039106
2019-05-08,-0.002958057106208556,0.00014091595369891685,-8.135372600071021e-05,-0.0016814159292035669,-0.008985671496802294,-0.006668937909888317,-0.0012119934657744966,-0.006854079364809973,0.004700284338188254,0.0011014226709498145,-0.024545078577336562,-0.01643902175673484,-0.004923002303868107,-0.0010827588695997423,0.0003758283058055145,-0.012713200014008995,0.0003336948360723735,-0.007748877153151423,-0.011978254860407269,0.0047828166442018824,-0.0185135135135136,-0.009863013698630184,0.005798216749814511,-0.0064578107487858185,0.016129032258064502,-0.0011605255522858515,-0.011183824965813605,-0.012667660208643737,-0.006210489238241856,0.008935295434654211,-0.018694677871148424,-0.008846295613711752,-0.015728119410349573,-0.0011870355078447135,0.05932087822173737,-0.004996776273372028,0.0029973045822102584,0.0,-0.0014028524666822586,-0.003369629652740902,-0.04153094462540719,0.005253825441649651,-0.0008894469732642074,0.004627460168697306,-0.027532136019691844,0.016213847502191125,-0.007458303969931966,-0.009549945115258085,-0.02054733858825608,0.02047146401985112,-0.008159564823209453,0.006763103513056645,0.0012987012987013544,-0.008110349912445079,0.0013852108372376384,0.003729462755770685,0.12439953619347355,0.0017151432859288107,-0.001756293384628238,0.01059677647677404,-0.0037299210454667664,-0.0021319796954315517,0.0008589052861716072,0.006839866651339177,0.012396471109095142,0.008558204523622326,0.0111845020786292,-0.0027790295929095428,-0.02772324739344767,-0.010172939979654072,0.007993982647634956,0.004956268221574467,-0.011537496864810648,0.0,-0.010637627456170251,0.00042533282293399916,0.004864939999073226,-0.0009581881533100578,0.0044715060412900964,0.010639424094855077,-0.006467439785905471,-0.00013619236414808,0.05873317068762995,-0.012378344373311869,0.008503531451592439,0.006125706931330077,-0.0029820804077317358,0.00043193434597932345,0.008582420834566395,0.0033333333333334107,0.00365602863889114,-0.004783931060702074,0.0035008529997155873,-0.016669372733668975,0.0062588904694167455,-0.00015529557925253457,0.003984483069706003,-0.010614899110643616,-0.009746588693957059,-0.004565661420161128,0.005411441333104339,0.004253438656576458,0.0032535831486830698
2019-05-09,-0.0045683979757271675,-0.01070810353850482,0.0,-0.009333757437023249,-0.01168109785982685,-0.003335419757003022,-0.004695578769652764,-0.002400109328823508,-0.02148550306110664,0.006051159805629425,-0.05320840311194963,-0.004446030134204304,0.008700526418405241,-0.0035408461899770756,-0.010301736069917244,0.0021993614757005453,0.00025018764073059247,-0.00900318344608042,-0.0035437843886972904,0.011553940023367515,0.02230483271375472,0.004119781098198549,-0.0019259943275511395,0.0053985818650623685,0.0044296788482836025,-0.011618739366778708,-0.01538499530794679,-0.012075471698113184,0.012274745364325046,0.0007262457131329557,-0.00890599042035145,0.023056898475269705,-0.005514475498182847,-0.005425515423965299,-0.03179711637487148,0.0009395755710353004,-0.003848303736509351,0.0066560820713239535,-0.008546007960664959,-0.006448987258554362,-0.01189464740866597,0.008623505585679814,-0.0003927524088814805,-0.0005247507433968623,0.0,-0.002587322121604285,0.00532512869060997,-0.01152609996675158,-0.003797811737046741,-0.01468085106382977,0.017418240910014315,-0.0016794178018287864,0.0038910505836575733,0.0011769442809799189,0.0017494609219252946,-0.012100823458525813,-0.010754272245138363,-0.0285367767710637,-0.003853887399463796,0.0011206051267684813,0.002131555215478365,0.004680028487130007,-0.010434545170853515,-0.00833476051835347,-0.005962348674737328,-0.01086674170923885,0.0018469436734354085,0.0050463207049784575,-0.02360067302299496,0.0036955238241016537,0.0020650759219089654,-0.003481288076588318,-0.008627251966506044,0.0,-0.0023058206046090435,-0.01925938523021975,0.007239026189597819,-0.008457581306129502,0.007671907558249646,-0.0021997590740062693,-0.014066591844369536,0.002436661924508865,0.06793547836476899,0.0032410963523614718,0.0014284811326716884,-0.005006026912007022,-0.0010332544797019283,-0.0004317478592502644,-0.004401408450704136,0.0019631531259438613,0.005008727327919793,-0.002578550281730596,-0.0034886397846605193,-0.0035224833507623288,-0.004429365752520953,0.0030028475278280893,0.008371647222679801,-0.002416392808815005,-0.0002460629921259283,-0.010018105009052536,0.006236651003844518,0.028905390539053943,0.03122815846123728
2019-05-10,0.0004984998846064848,-0.013855544252288965,0.012854934504922257,-0.005205619331848932,-0.010166129432184534,0.0016259742941204802,-0.0016432547044792356,-0.0002825415036344925,-0.00802738755754917,0.006197029071356885,-0.00904551866198,-0.004713990351481678,0.005339582980985469,0.009753798179774398,0.008311190138452941,-0.0003539572419650749,0.015341003835251056,0.024607237865783338,0.0037435657463735774,0.014587611225188146,0.01319865319865321,-0.005878750765462404,0.0066746851002525975,0.00951032511420413,0.027563395810363826,0.01385448591460614,-0.003411000476536863,-0.008403361344538006,0.02801120448179284,-0.001511913881385274,0.05404284488171274,0.02399127589967276,-0.012287334593572674,-0.0036886949293432063,0.05876878074724101,-0.00846442674953074,-0.013294485809863144,0.010089980790617624,0.006376195536663243,-0.004915398430853535,0.07136715391229577,0.002849925513310536,0.006653220525447257,0.013709018784272777,0.0004687353520202997,-0.03156074362300043,-0.006238596904243443,-0.0016002609342667948,-0.0009984569301987325,-0.03488910139741497,0.015872223608684788,-0.008411214953271129,0.01744186046511631,-0.00408352668213452,0.006538867679311222,-0.0012706480304955914,0.0017870439314964235,0.03995006242197241,0.007737594617325483,-0.002638469687581191,-0.006381064056066199,0.0021265822784810595,0.010781086780850435,-0.00017270162915206108,0.005998111506931636,-0.009804350680614582,0.004947349782837396,-0.027577937649880147,-0.0015623922983251106,0.011699346405228628,0.0005022166805210837,0.009606986899563186,0.013480078491596492,0.0,0.021604780632310083,0.004681810299982603,0.005996795605401672,0.0019345761519522495,-0.007519503712754894,0.007191223557818427,-0.0006071184639904192,0.007246923831811136,0.029888915527851,0.020504201680672463,0.009126713625691174,-0.012893256690771905,-0.007076948202182853,0.0012958030379381926,-0.003241968759210123,0.007837226827430488,0.0067205316016008,-0.005617260308949268,0.005260164913278187,-0.0024486790021173155,-0.015335100340780006,0.004697259071904103,0.0051238638388879645,0.011142331169460284,-0.015505783903519643,-0.016337478663740468,0.007216844965189263,0.0007751730774370191,0.0021146234343654147
2019-05-13,-0.03458761779100583,-0.05809899110771821,-0.029721262752028133,-0.03560884242161288,-0.052229458917835585,-0.02769117129188248,-0.03610491664011895,-0.02659210030488868,-0.06146614304415099,-0.03242459922108498,-0.0311575046883118,-0.04370706846886785,-0.020163422254265817,-0.03871014076414836,-0.03859795121757903,-0.03477090857587983,-0.00656922318935782,-0.022730334464134968,-0.04857808857808854,-0.02061812202217816,-0.02405955071115251,-0.024762843415054855,-0.022188960663830803,-0.02381645452380321,-0.06151645207439205,-0.03147128245476016,-0.041927771486095285,-0.0400616332819721,-0.026548831206080648,-0.03343360723587252,-0.028740060660709887,0.0003549875754347287,-0.033237639553429066,-0.048547739479584906,-0.08903679517769669,-0.021349873500367208,-0.05671602615980209,-0.013052007847219271,-0.021940631233133945,-0.047306925049871766,-0.01966292134831471,-0.02331589485241892,-0.024394369129088544,-0.05087184209011919,-0.05753373313343324,-0.07366071428571419,-0.02511104530648489,-0.07029973864750094,-0.04542976558240963,-0.024643610560634244,-0.046430501645948974,-0.04957587181903855,-0.010476190476190415,-0.03659180567204057,-0.021022475083726788,-0.04178117048346064,0.0292849710123384,-0.0040604477084952295,-0.03271574027708224,-0.02431007876225022,-0.04037105140379271,-0.02085017515494469,-0.03751657437017397,-0.035179640718562936,-0.03685136792704391,-0.0025195597400874408,-0.04143606326306415,-0.04331072749691733,-0.06309975837072823,0.009948963111312105,-0.03804545375867618,-0.035467128027681594,-0.02138227123495251,0.0,0.01984801519848034,-0.0582930617880566,-0.02839461230433193,-0.05362471476215547,-0.05237238374846098,-0.04122368146758393,-0.04381502012301619,-0.02237877538784394,-0.06277644137502914,0.009972917581613228,-0.017863174090891998,-0.07184541401592959,-0.027248553962553768,-0.01567330505428144,-0.05529272619751624,-0.02452519814565579,-0.04845484548454837,-0.028309153935036524,-0.02961038042709652,-0.06214240891809086,-0.04499134781772729,-0.027897657213316832,-0.025828568051184164,-0.042353392104254484,-0.04825000000000002,-0.06110560237977203,-0.026806035572789263,-0.014556623931623824,-0.014446488475273191
2019-05-14,0.010615595299373393,0.01590256938207779,0.01117642188922918,0.009568327956635205,0.02334698911942201,-0.010238244569490185,-0.004461826594689855,-0.01032034418743788,0.022697013884486198,0.021155106243564648,0.009165111940298456,0.0010137287841047726,0.014912560398322228,0.01553978333955941,0.014035160033799787,0.029420396184886236,0.0020664572656636797,0.026705264608945182,0.018032144257154048,0.0032719132081968643,0.0024516480523018025,0.0012632642748864331,0.004968176813384685,0.01154815798747588,0.041158536585365946,0.01705930138099121,0.023509942472878187,0.03023006955591212,0.03620426127469956,0.017963446475195877,0.009233314202761632,0.05287437899219305,0.005609080110861697,0.022032226241367917,0.008271298593879095,0.014160148106142856,0.02972684691369465,0.008356658959068675,0.013195777351247441,0.012264433143882814,-0.034383954154727836,0.00800158709165455,0.019149985997573005,0.030497786939913892,0.023961026048916256,0.06746987951807215,0.012818176295486206,0.054213427623921014,0.013896820864268022,-0.0017368507291495305,0.0370981038746907,0.04204680682268935,0.00016041065126715104,0.03204900854425285,0.014673151430220075,0.03988528333952957,-0.01906412478336217,0.010245683695536691,0.015875754961173442,0.008791389368170144,0.02591088485957793,0.00942584884240949,0.03069286871961108,0.01855940800859357,0.04589147286821715,0.015598688292120856,0.010812213476342869,0.03053004672144355,0.012588116817724204,-0.009914923559137591,0.015258659469185696,0.017787742899850526,0.03440860215053765,0.0,-0.009032305505171978,0.03381443298969078,0.016438741101536092,0.02299916535287028,0.03767739356386168,0.011197477849649308,0.015962515883100492,0.01580754959982844,0.024755754263950932,-0.008135089594695109,0.015067568428158262,0.0193078324225866,-0.0029308158376779576,0.006062376743846354,0.0009389671361501596,0.008738310593285227,0.03247674601923367,0.0059126643324305395,0.010748182828411723,0.012732460887533216,-0.005939198711495952,0.010781671159029615,0.00996526566457856,0.011907144286571912,0.020488573680063068,0.004752475247524757,0.00762234733650935,-0.0020870036590323604,-0.0005489980785068349
2019-05-15,0.01369516933535797,0.011901938377282928,0.014082200753233963,0.01686303067191286,-0.0015496534802633688,0.0390650101745742,0.030653460963868895,0.040840637946055525,-0.01525013948298315,0.022091850765423082,0.009960021260369878,0.02714041839067161,-0.009787573406800587,0.01824468476421681,0.00806877769196368,0.007804147958092811,0.015012785614121782,0.0015257299091886445,0.011455525606469008,0.008110195674562394,0.013994565217391395,0.012364370426444449,0.00907220351664795,0.010826745276698356,0.009516837481698293,0.009038170506137531,0.03723950313109548,-0.0025967281225656173,0.018198297463967616,0.0036729250025648867,-0.0023638684930895604,0.025952140208965302,0.0007218321412167937,0.015765765765765716,0.0905113480995352,0.003371377824556765,0.03535399027202302,0.0040833568009011065,0.01669429315652393,0.006632519043866525,-0.01992369648155989,0.005313914583743307,-0.010873689857765378,0.019769357495881268,0.010971939023206144,-0.005417607223476173,0.0009596928982724684,0.020301448913055083,0.007040931280510644,0.004037817608824268,0.018432034976152645,0.0215074229158736,0.011547714514835494,0.017557561935705568,0.013689170525631678,0.013074565883554712,0.041372202591283935,-0.0016844469399213136,0.02114829284864972,0.0030746049845253864,0.0065231935771632435,0.003987322359676915,-0.0012579852579851505,0.012889617998593785,0.023262462411587803,0.006152369316694273,0.00041716583946604935,0.015164543109513097,0.013450412972553227,-0.00409182926303997,0.01476348297680019,0.00954618886767511,0.010311850311850224,0.0,-0.0059609938287636935,0.009262952621548415,0.0067271805741142545,0.014323270782340638,0.022151593951651668,0.004945438907703048,0.003752051903384679,0.006701583324528747,0.01866365031914041,-0.001570948414438056,0.010238907849829282,0.008220157255182103,-0.0011588140527402089,0.010527080005807932,0.00046904315197005,0.007750759878419443,0.030691708657810457,0.0025613240074868764,-0.003532613593352996,0.01274726983016605,0.014683544303797591,0.013751633986928136,0.011804283182651032,0.008306140611094692,0.0028314028314027073,-0.0015766653527788945,0.0041261927275852974,-0.0047802705198546356,-0.006673990661905882
2019-05-16,0.010247559390930583,-0.0044746542796871855,0.023090586145648292,0.01946396601020761,-0.015606811812890588,0.012686714596163995,0.0038653567402158204,0.011701400751622959,0.0038401007239534657,0.021255605381165887,-0.001922020867655028,0.01216935688329257,0.016473861473129237,0.02431182718011704,0.06653359946773119,-0.023231144584703437,0.00723283218203985,-0.04001072477544998,-0.009802988483867736,0.011194823990124723,0.010049577917727426,0.008848454636091851,0.014671027369145941,0.01325591876772969,0.015591007976794913,0.0180810731991834,0.003909439564518058,-0.0286383754230668,0.039795437488000296,0.005295007564296572,0.007756659941992704,0.0006570302233903648,0.007868852459016251,-0.0051736881005173254,0.04563691073219656,0.0073593286456541404,0.021814780982208903,0.018691027104994262,0.02224292535227668,0.010666057798943251,0.014705882352941124,0.01357347950926635,0.010728648534236608,0.01938610662358653,-0.02967729542835196,0.03767589650476609,0.02007430488974116,-0.02508371447239477,-0.014263074484944571,0.007160372731731313,0.03419679008732124,0.01993664989752197,0.013635642936419943,0.015842313714654166,0.00969745541975553,0.007562008469449433,0.04651491587727974,-0.03184758155230605,0.024453131497962133,-0.004547023120800797,0.00620395502132598,0.0018669382213170051,0.06512369368837434,0.022674687644609115,0.02304404962696971,0.0012142764213538546,0.014616100163588941,0.005159005159005137,-0.008401148875059938,0.002832799930801766,0.0006462204834427611,0.016147803316846066,-0.017120750679068264,0.0,0.004118093484454466,0.0,0.009794498604055013,-0.07266064885155055,0.03373221520776415,0.024017116876170246,0.023284790904135155,0.010405265604150228,0.02902918781725905,0.008891653554831791,0.01866802464228945,-0.06044612496225399,-0.002348613469156713,0.009627128385659931,0.03172370682919201,0.011461318051575686,0.02970370370370357,0.004487242474861652,0.007144536690361303,-0.0070992747227445205,0.006886227544910195,0.015215597276666102,0.0040818144036096635,0.016475433951162133,-0.0038501026694044422,0.02171338333991324,0.019775704134920025,-0.025708203700671173,-0.024414521525147337
2019-05-17,-0.010086884938800611,-0.005607756683290277,-0.006707702020201989,-0.020219441488385725,-0.0757675294529847,-0.014147822694193346,-0.009037916466121176,-0.013271422541156652,-0.022827041264267045,-0.009396680425046156,-0.014099037138927016,-0.01352592468898728,0.008091430766645313,-0.01304884500088166,0.0075237717159115656,-0.024905878945844173,0.0018557366467646386,-0.01581820490034269,-0.022202998846597488,0.0037464219565583883,-0.00013266118333765675,-6.176652254485937e-05,0.00011744594224261108,0.011041628509380176,-0.01820778293466629,-0.008552604656872798,0.02494269588149756,-0.03350308228357013,-0.03551944672922292,-0.0032334817887865737,-0.00888366392910811,-0.03775443204202245,-0.16519193233571886,-0.0014858841010401134,0.07889688249400484,0.008835014643670647,-0.01902896915774477,-0.010776794493608688,-0.005468215994531843,-0.007164757140551981,-0.016197783461210702,0.0012232809683234702,0.002303574466971048,-0.013300882952229977,-0.03689003266356528,-0.006999125109361293,-0.008811607824707801,-0.025812869783758297,-0.001607717041800627,-0.010063628100246745,-0.007641509433962245,-0.021008403361344463,-0.004692632566869914,-0.02496448756309122,-0.009564630710005129,-0.004653257280096136,-0.015266144285328244,0.02309200493791308,-0.014451570999431729,0.004017210791411152,-0.009909165978530088,0.002168388954768785,-0.04502956393200297,-0.02149321266968329,-0.01756887971841237,-0.0068869926798631464,0.01376272472442941,-0.012103569787038304,-0.021410123343551413,0.0014663072776281982,0.013684045171312276,-0.017036506800286344,-0.011473075956787482,0.0,0.005265896813203108,-0.020727208852977297,-0.001314417803562451,-0.012818041634541257,0.011120226050496784,-0.0204241537818638,-0.003805175038051778,-0.009303912985413665,-0.004547556651765095,0.008323661685768258,-0.004243126257391983,-0.048404901974484216,0.001276342286637977,-0.0011385469294812325,0.006058770069675923,-0.021917399731623655,-0.018128192216387173,-0.006847528368331801,0.0017599942530799328,-0.01489912653629144,-0.004955892556249397,-0.0077732053040695534,-0.006253048915694781,-0.014085865894838512,-0.05436743107446529,-0.005667181865018023,-0.0057924781732706645,0.022184873949579572,0.02049087405056116
